priority_rank,security_id,current_ticker,current_exchange,candidate_sources,liquidity_signal,active_frequency_signal,index_market_importance_signal,index_market_importance_value,size_market_cap_signal,exchange_preference_value,identity_confidence_signal,identity_confidence_value,strategic_relevance_signal,strategic_relevance_value,available_weight,priority_score,priority_tier,popularity_signal,research_eligibility_effect
389,KBS:UPCOM:HBD,HBD,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
390,KBS:UPCOM:HBH,HBH,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
391,KBS:UPCOM:HD6,HD6,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
392,KBS:UPCOM:HDW,HDW,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
393,KBS:UPCOM:HEJ,HEJ,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
394,KBS:UPCOM:HEP,HEP,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
395,KBS:UPCOM:HES,HES,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
396,KBS:UPCOM:HHG,HHG,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
397,KBS:UPCOM:HLB,HLB,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
398,KBS:UPCOM:HNF,HNF,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
399,KBS:UPCOM:HNG,HNG,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
400,KBS:UPCOM:HNM,HNM,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
401,KBS:UPCOM:HPH,HPH,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
402,KBS:UPCOM:HPT,HPT,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
403,KBS:UPCOM:HTM,HTM,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
404,KBS:UPCOM:HWS,HWS,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
405,KBS:UPCOM:ICI,ICI,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
406,KBS:UPCOM:ICN,ICN,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
407,KBS:UPCOM:IFS,IFS,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
408,KBS:UPCOM:ILA,ILA,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
409,KBS:UPCOM:ILC,ILC,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
410,KBS:UPCOM:ILS,ILS,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
411,KBS:UPCOM:IST,IST,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
412,KBS:UPCOM:JOS,JOS,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
413,KBS:UPCOM:KHW,KHW,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
414,KBS:UPCOM:KIP,KIP,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
415,KBS:UPCOM:L43,L43,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
416,KBS:UPCOM:L62,L62,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
417,KBS:UPCOM:L63,L63,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
418,KBS:UPCOM:LAI,LAI,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
419,KBS:UPCOM:LIC,LIC,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
420,KBS:UPCOM:LLM,LLM,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
421,KBS:UPCOM:LMI,LMI,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
422,KBS:UPCOM:LTC,LTC,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
423,KBS:UPCOM:MDF,MDF,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
424,KBS:UPCOM:MEC,MEC,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
425,KBS:UPCOM:MFS,MFS,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
426,KBS:UPCOM:MGC,MGC,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
427,KBS:UPCOM:MGG,MGG,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
428,KBS:UPCOM:MSR,MSR,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
429,KBS:UPCOM:MVN,MVN,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
430,KBS:UPCOM:NAU,NAU,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
431,KBS:UPCOM:NBT,NBT,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
432,KBS:UPCOM:ND2,ND2,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
433,KBS:UPCOM:NOS,NOS,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
434,KBS:UPCOM:NQN,NQN,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
435,KBS:UPCOM:NTT,NTT,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
436,KBS:UPCOM:NTW,NTW,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
437,KBS:UPCOM:NUE,NUE,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
438,KBS:UPCOM:ODE,ODE,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
439,KBS:UPCOM:PCC,PCC,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
440,KBS:UPCOM:PCF,PCF,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
441,KBS:UPCOM:PCG,PCG,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
442,KBS:UPCOM:PFL,PFL,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
443,KBS:UPCOM:PHP,PHP,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
444,KBS:UPCOM:PHS,PHS,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
445,KBS:UPCOM:PVE,PVE,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
446,KBS:UPCOM:PVL,PVL,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
447,KBS:UPCOM:PVX,PVX,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
448,KBS:UPCOM:PWA,PWA,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
449,KBS:UPCOM:PWS,PWS,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
450,KBS:UPCOM:PXA,PXA,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
451,KBS:UPCOM:PXI,PXI,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
452,KBS:UPCOM:PXM,PXM,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
453,KBS:UPCOM:PXS,PXS,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
454,KBS:UPCOM:QBS,QBS,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
