security_id,ticker,exchange,candidate_source,market_feature_ready_v2,latest253_complete,trading_activity_status,tradability_eligible,historical_identity_ready,research_ready,full_history_status
KBS:HNX:SCG,SCG,HNX,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HNX:SCI,SCI,HNX,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:UPCOM:SCJ,SCJ,UPCOM,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:UPCOM:SCL,SCL,UPCOM,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SCR,SCR,HOSE,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SCS,SCS,HOSE,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:UPCOM:SD2,SD2,UPCOM,C5_BASELINE_500,True,True,OBSERVED_ZERO_VOLUME,False,False,False,INCOMPLETE
KBS:HNX:SD5,SD5,HNX,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:UPCOM:SD7,SD7,UPCOM,C5_BASELINE_500,True,True,OBSERVED_ZERO_VOLUME,False,False,False,INCOMPLETE
KBS:HNX:SD9,SD9,HNX,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HNX:SDG,SDG,HNX,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HNX:SDN,SDN,HNX,C7_COMPLETE_EXPANSION,True,True,OBSERVED_ZERO_VOLUME,False,False,False,INCOMPLETE
KBS:UPCOM:SDP,SDP,UPCOM,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HNX:SDU,SDU,HNX,C7_COMPLETE_EXPANSION,True,True,OBSERVED_ZERO_VOLUME,False,False,False,INCOMPLETE
KBS:UPCOM:SEA,SEA,UPCOM,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HNX:SEB,SEB,HNX,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HNX:SED,SED,HNX,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SFC,SFC,HOSE,C7_COMPLETE_EXPANSION,True,True,OBSERVED_ZERO_VOLUME,False,False,False,INCOMPLETE
KBS:HOSE:SFI,SFI,HOSE,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HNX:SFN,SFN,HNX,C7_COMPLETE_EXPANSION,True,True,OBSERVED_ZERO_VOLUME,False,False,False,INCOMPLETE
KBS:UPCOM:SGB,SGB,UPCOM,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HNX:SGC,SGC,HNX,C7_COMPLETE_EXPANSION,True,True,OBSERVED_ZERO_VOLUME,False,False,False,INCOMPLETE
KBS:HNX:SGD,SGD,HNX,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HNX:SGH,SGH,HNX,C7_COMPLETE_EXPANSION,True,True,OBSERVED_ZERO_VOLUME,False,False,False,INCOMPLETE
KBS:HOSE:SGR,SGR,HOSE,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:UPCOM:SGS,SGS,UPCOM,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SGT,SGT,HOSE,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SHA,SHA,HOSE,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SHB,SHB,HOSE,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HNX:SHE,SHE,HNX,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SHI,SHI,HOSE,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SHP,SHP,HOSE,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HNX:SHS,SHS,HNX,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:UPCOM:SID,SID,UPCOM,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SIP,SIP,HOSE,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HNX:SJ1,SJ1,HNX,C7_COMPLETE_EXPANSION,True,True,OBSERVED_ZERO_VOLUME,False,False,False,INCOMPLETE
KBS:HOSE:SJD,SJD,HOSE,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HNX:SJE,SJE,HNX,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:UPCOM:SJG,SJG,UPCOM,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SJS,SJS,HOSE,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:UPCOM:SKV,SKV,UPCOM,C5_BASELINE_500,True,True,OBSERVED_ZERO_VOLUME,False,False,False,INCOMPLETE
KBS:HNX:SLS,SLS,HNX,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SMA,SMA,HOSE,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SMB,SMB,HOSE,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SMC,SMC,HOSE,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HNX:SMN,SMN,HNX,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SPM,SPM,HOSE,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HNX:SRA,SRA,HNX,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:UPCOM:SRB,SRB,UPCOM,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SRC,SRC,HOSE,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SRF,SRF,HOSE,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SSB,SSB,HOSE,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SSC,SSC,HOSE,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:UPCOM:SSG,SSG,UPCOM,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:UPCOM:SSH,SSH,UPCOM,C5_BASELINE_500,True,True,OBSERVED_ZERO_VOLUME,False,False,False,INCOMPLETE
KBS:HOSE:STB,STB,HOSE,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HNX:STC,STC,HNX,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:STG,STG,HOSE,C7_COMPLETE_EXPANSION,True,True,OBSERVED_ZERO_VOLUME,False,False,False,INCOMPLETE
KBS:HOSE:STK,STK,HOSE,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HNX:STP,STP,HNX,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:UPCOM:STT,STT,UPCOM,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SVC,SVC,HOSE,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HNX:SVN,SVN,HNX,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SVT,SVT,HOSE,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:UPCOM:SWC,SWC,UPCOM,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:SZC,SZC,HOSE,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:UPCOM:SZG,SZG,UPCOM,C5_BASELINE_500,True,True,OBSERVED_ZERO_VOLUME,False,False,False,INCOMPLETE
KBS:HOSE:SZL,SZL,HOSE,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HNX:TA9,TA9,HNX,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:UPCOM:TAR,TAR,UPCOM,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:TCB,TCB,HOSE,C5_BASELINE_500,True,True,ACTIVE,True,False,False,INCOMPLETE
KBS:HOSE:TCI,TCI,HOSE,C7_COMPLETE_EXPANSION,True,True,ACTIVE,True,False,False,INCOMPLETE
