calinski_harabasz,cluster_sizes,converged,davies_bouldin,inertia,k,silhouette,snapshot_date
2305.4435958442373,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 2, ""6"": 1, ""7"": 1, ""8"": 1}",True,0.019460535489259193,0.0016264968245834606,9,0.18403825624580952,2024-12-31
5.980543516899692,"{""0"": 5, ""1"": 5}",True,1.076689943649559,17.166714563699745,2,0.28501401660561543,2025-01-24
8.321188014793663,"{""0"": 6, ""1"": 1, ""2"": 3}",True,0.6505469545083368,8.882355975439815,3,0.3601256079552098,2025-01-24
11.516419973652546,"{""0"": 3, ""1"": 1, ""2"": 3, ""3"": 3}",True,0.508187530447846,4.439045258800595,4,0.3804941904806377,2025-01-24
17.22228020257815,"{""0"": 3, ""1"": 1, ""2"": 2, ""3"": 3, ""4"": 1}",True,0.4091075419941269,2.030068816017969,5,0.3887218408874034,2025-01-24
18.55897902749865,"{""0"": 3, ""1"": 1, ""2"": 2, ""3"": 1, ""4"": 2, ""5"": 1}",True,0.3505047623237371,1.2397348003688091,6,0.3310903487195904,2025-01-24
23.20215168196381,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1}",True,0.28807907286223466,0.632853936691928,7,0.2705799767836427,2025-01-24
23.54771024139688,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 1}",True,0.1768426037049212,0.35963898354927293,8,0.2150860514684441,2025-01-24
32.69293892263847,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1}",True,0.13915909982881466,0.11426677369471168,9,0.0949511628907746,2025-01-24
13.938752589093994,"{""0"": 4, ""1"": 6}",True,0.7000345563131665,10.939546313098345,2,0.4838169571291587,2025-02-28
10.622195074907326,"{""0"": 2, ""1"": 4, ""2"": 4}",True,0.8330858372144466,7.435104772526946,3,0.34198099797181564,2025-02-28
13.632607660385275,"{""0"": 2, ""1"": 4, ""2"": 2, ""3"": 2}",True,0.6608226920581463,3.8381312512592833,4,0.4051701370761392,2025-02-28
15.631884105760255,"{""0"": 3, ""1"": 1, ""2"": 1, ""3"": 3, ""4"": 2}",True,0.5082770726601389,2.221316042988629,5,0.24748273267703547,2025-02-28
14.568691406750208,"{""0"": 4, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1}",True,0.43157839952518895,1.561616364387326,6,0.21201293963693935,2025-02-28
17.550412087138035,"{""0"": 2, ""1"": 1, ""2"": 3, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1}",True,0.3370449558844881,0.831005958622317,7,0.13261358404403886,2025-02-28
42.979764211956585,"{""0"": 3, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}",True,0.14073504810750956,0.19811241823871198,8,0.1400121205624423,2025-02-28
74.5318844219411,"{""0"": 1, ""1"": 2, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1}",True,0.14927218614145296,0.05022979500197175,9,0.04986084844453485,2025-02-28
8.567260670989999,"{""0"": 3, ""1"": 7}",True,0.7298160649827247,14.486402113552213,2,0.38524875645185064,2025-03-31
9.665242586291155,"{""0"": 3, ""1"": 4, ""2"": 3}",True,0.7697049478225533,7.975546163451291,3,0.37940005923005443,2025-03-31
9.914747063848028,"{""0"": 2, ""1"": 4, ""2"": 2, ""3"": 2}",True,0.667287896703942,5.0357762257541525,4,0.36588982977896356,2025-03-31
11.618548234326427,"{""0"": 2, ""1"": 3, ""2"": 2, ""3"": 1, ""4"": 2}",True,0.5721894907034594,2.914081628879471,5,0.3613185334535331,2025-03-31
17.035946090522465,"{""0"": 2, ""1"": 3, ""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1}",True,0.400099933516302,1.3455972494082016,6,0.32829502321290255,2025-03-31
17.41034758097107,"{""0"": 2, ""1"": 3, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1}",True,0.2504652916822608,0.8375046844951696,7,0.2565010403563261,2025-03-31
24.164756524703737,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 2, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 1}",True,0.1962988866424869,0.3505629252658971,8,0.2032166809101426,2025-03-31
28.202156883402974,"{""0"": 1, ""1"": 2, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1}",True,0.1669683052546082,0.13238179939608213,9,0.08046936263568091,2025-03-31
17.10949045429015,"{""0"": 3, ""1"": 7}",True,0.5773023314095445,9.5581390007456,2,0.5667918664899733,2025-04-29
18.04351537759266,"{""0"": 3, ""1"": 3, ""2"": 4}",True,0.6283546066485904,4.873856386001431,3,0.4479553117673887,2025-04-29
21.787497394716073,"{""0"": 2, ""1"": 3, ""2"": 1, ""3"": 4}",True,0.46219964004653546,2.522333434425423,4,0.4328875848808395,2025-04-29
25.233390214906382,"{""0"": 2, ""1"": 2, ""2"": 3, ""3"": 2, ""4"": 1}",True,0.4736268693668011,1.415981854879472,5,0.405679734294816,2025-04-29
29.43369138064503,"{""0"": 2, ""1"": 2, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 2}",True,0.3473391618653965,0.7938163983298544,6,0.43986258503764203,2025-04-29
43.61377050606447,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 2, ""4"": 2, ""5"": 2, ""6"": 1}",True,0.2467531090498353,0.3400298779252592,7,0.37120662094399526,2025-04-29
46.75780940351161,"{""0"": 2, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 1}",True,0.12429365680820939,0.1822020949802201,8,0.27832731354688167,2025-04-29
